s,a,s',r,features,done
"[3.5106132674785797e-32, 4.75109840888424e-33, 1.177679552257788e-35, 5.346656895521819e-40, 4.445898759819517e-46, 6.771094805909328e-54, 1.888775291487511e-63, 2.670402065382549e-23, 3.613996198741828e-24, 8.95820094409525e-27, 4.067016936601499e-31, 3.381841383864761e-37, 5.1505375776090505e-45, 1.4367260233863258e-54, 6.723127948370088e-16, 9.098764251286527e-17, 2.255358169285053e-19, 1.0239310247478854e-23, 8.514280534590127e-30, 1.296723200826068e-37, 3.6171679939872316e-47, 5.602310217199156e-10, 7.58190240024017e-11, 1.8793657077867208e-13, 8.532307113153976e-18, 7.094858404799187e-24, 1.0805454979669424e-31, 3.014147189472035e-41, 1.5451263044967022e-05, 2.0911010605540186e-06, 5.183321305477604e-09, 2.353224232050753e-13, 1.956773531440633e-19, 2.9801621248830428e-27, 8.313067158937883e-37, 0.01410463573443019, 0.0019088548720683583, 4.731578169079634e-06, 2.1481331654192209e-10, 1.7862344195049375e-16, 2.7204314028368527e-24, 7.588556597052156e-34, 0.426148357425523, 0.05767290865300042, 0.00014295684785830499, 6.490230851833291e-09, 5.396813346911395e-15, 8.219335795945472e-23, 2.2927574947365626e-32, 0.426148357425523, 0.05767290865300042, 0.00014295684785830499, 6.490230851833291e-09, 5.396813346911395e-15, 8.219335795945472e-23, 2.2927574947365626e-32, 0.014104635734430247, 0.0019088548720683667, 4.731578169079652e-06, 2.1481331654192364e-10, 1.78623441950495e-16, 2.7204314028368527e-24, 7.588556597052265e-34, 1.545126304496713e-05, 2.0911010605540335e-06, 5.18332130547764e-09, 2.3532242320507703e-13, 1.956773531440661e-19, 2.9801621248830643e-27, 8.313067158938e-37, 5.602310217199216e-10, 7.581902400240252e-11, 1.879365707786741e-13, 8.532307113154097e-18, 7.094858404799288e-24, 1.0805454979669577e-31, 3.014147189472078e-41, 6.723127948370231e-16, 9.098764251286721e-17, 2.2553581692851005e-19, 1.0239310247478998e-23, 8.51428053459025e-30, 1.2967232008260865e-37, 3.6171679939873347e-47, 2.670402065382549e-23, 3.613996198741828e-24, 8.95820094409525e-27, 4.067016936601499e-31, 3.381841383864761e-37, 5.1505375776090505e-45, 1.4367260233863258e-54, 3.5106132674785797e-32, 4.75109840888424e-33, 1.177679552257788e-35, 5.346656895521819e-40, 4.445898759819517e-46, 6.771094805909328e-54, 1.888775291487511e-63]","[1.544535, -0.10900004]","[1.9526010479734922e-30, 8.510072515687543e-30, 6.793210557947306e-31, 9.932051513865523e-34, 2.6596526605579125e-38, 1.3044665754397445e-44, 1.1718258125173631e-52, 6.1281124786183265e-22, 2.6708313831674058e-21, 2.132005328648349e-22, 3.117110322334807e-25, 8.347148371589238e-30, 4.093984230516105e-36, 3.677699749217895e-44, 6.365624163861921e-15, 2.7743467257840507e-14, 2.2146370003616858e-15, 3.237922420404337e-18, 8.670664835040494e-23, 4.252657736810791e-29, 3.820239016945833e-37, 2.1885492039480086e-09, 9.538411571107881e-09, 7.614087667461174e-10, 1.113221948579842e-12, 2.981039428962358e-17, 1.462095540826599e-23, 1.3134267503401494e-31, 2.490420555339134e-05, 0.00010854065423395469, 8.66431533866942e-06, 1.2667710729997321e-08, 3.3922206806096645e-13, 1.6637655585607565e-19, 1.494590558475331e-27, 0.00937972542171167, 0.04087990406378583, 0.003263260041345793, 4.7710676060037985e-06, 1.2776194962636638e-10, 6.266276622213133e-17, 5.6291091182679e-25, 0.11692533258989916, 0.5095987530548699, 0.04067899096262202, 5.947494639337611e-05, 1.5926488016181962e-09, 7.811385144138661e-16, 7.017107924233889e-24, 0.048242317033522226, 0.21025575946819586, 0.016783777605368363, 2.453881597689677e-05, 6.571122502615116e-10, 3.2229056804670334e-16, 2.8951942033524426e-24, 0.0006587926703707303, 0.0028712334265501506, 0.00022919773235323388, 3.3509982727244406e-07, 8.973464806474592e-12, 4.401170528589018e-18, 3.9536507318731224e-26, 2.9776278282595514e-07, 1.2977473698232881e-06, 1.0359337265317819e-07, 1.5145927023898007e-10, 4.055849393198344e-15, 1.9892522233842907e-21, 1.786981090093092e-29, 4.454440132266385e-12, 1.9413903614216555e-11, 1.5497251610953192e-12, 2.2657843446830052e-15, 6.067426605846512e-20, 2.975860466155857e-26, 2.673269039121129e-34, 2.2055499298717048e-18, 9.612506282149958e-18, 7.673234163852451e-19, 1.1218694951855647e-21, 3.004196246368188e-26, 1.473453149565312e-32, 1.3236294947715353e-40, 3.614445803932148e-26, 1.5752934234778056e-25, 1.2574863371031726e-26, 1.838514936575834e-29, 4.923263975939932e-34, 2.4146887275622816e-40, 2.1691583620671254e-48, 1.960503383865005e-35, 8.544513474095126e-35, 6.820703235812144e-36, 9.972247337398217e-39, 2.6704164920637e-43, 1.3097458581938955e-49, 1.1765682872724942e-57]",-1.0,"[-1.0, 0.0, 0.0, 0.0]",0
"[1.9526010479734922e-30, 8.510072515687543e-30, 6.793210557947306e-31, 9.932051513865523e-34, 2.6596526605579125e-38, 1.3044665754397445e-44, 1.1718258125173631e-52, 6.1281124786183265e-22, 2.6708313831674058e-21, 2.132005328648349e-22, 3.117110322334807e-25, 8.347148371589238e-30, 4.093984230516105e-36, 3.677699749217895e-44, 6.365624163861921e-15, 2.7743467257840507e-14, 2.2146370003616858e-15, 3.237922420404337e-18, 8.670664835040494e-23, 4.252657736810791e-29, 3.820239016945833e-37, 2.1885492039480086e-09, 9.538411571107881e-09, 7.614087667461174e-10, 1.113221948579842e-12, 2.981039428962358e-17, 1.462095540826599e-23, 1.3134267503401494e-31, 2.490420555339134e-05, 0.00010854065423395469, 8.66431533866942e-06, 1.2667710729997321e-08, 3.3922206806096645e-13, 1.6637655585607565e-19, 1.494590558475331e-27, 0.00937972542171167, 0.04087990406378583, 0.003263260041345793, 4.7710676060037985e-06, 1.2776194962636638e-10, 6.266276622213133e-17, 5.6291091182679e-25, 0.11692533258989916, 0.5095987530548699, 0.04067899096262202, 5.947494639337611e-05, 1.5926488016181962e-09, 7.811385144138661e-16, 7.017107924233889e-24, 0.048242317033522226, 0.21025575946819586, 0.016783777605368363, 2.453881597689677e-05, 6.571122502615116e-10, 3.2229056804670334e-16, 2.8951942033524426e-24, 0.0006587926703707303, 0.0028712334265501506, 0.00022919773235323388, 3.3509982727244406e-07, 8.973464806474592e-12, 4.401170528589018e-18, 3.9536507318731224e-26, 2.9776278282595514e-07, 1.2977473698232881e-06, 1.0359337265317819e-07, 1.5145927023898007e-10, 4.055849393198344e-15, 1.9892522233842907e-21, 1.786981090093092e-29, 4.454440132266385e-12, 1.9413903614216555e-11, 1.5497251610953192e-12, 2.2657843446830052e-15, 6.067426605846512e-20, 2.975860466155857e-26, 2.673269039121129e-34, 2.2055499298717048e-18, 9.612506282149958e-18, 7.673234163852451e-19, 1.1218694951855647e-21, 3.004196246368188e-26, 1.473453149565312e-32, 1.3236294947715353e-40, 3.614445803932148e-26, 1.5752934234778056e-25, 1.2574863371031726e-26, 1.838514936575834e-29, 4.923263975939932e-34, 2.4146887275622816e-40, 2.1691583620671254e-48, 1.960503383865005e-35, 8.544513474095126e-35, 6.820703235812144e-36, 9.972247337398217e-39, 2.6704164920637e-43, 1.3097458581938955e-49, 1.1765682872724942e-57]","[2.3294528, -0.25984794]","[4.83491419721674e-33, 7.3605550917833825e-31, 2.052364227581873e-30, 1.0481426119755187e-31, 9.804114869017618e-35, 1.6796487724098596e-39, 5.270485649284572e-46, 1.8815782182329145e-24, 2.864468648228658e-22, 7.987078299593277e-22, 4.0790016696267525e-23, 3.815415999981252e-26, 6.536601096804152e-31, 2.0510872773940274e-37, 2.4235770888127372e-17, 3.68959446925847e-15, 1.0287799776735873e-14, 5.25398035326989e-16, 4.914467393509893e-19, 8.419504702706764e-24, 2.6419141572099576e-30, 1.033219170142945e-11, 1.5729475877983062e-09, 4.3858938908863106e-09, 2.239876439503798e-10, 2.0951353045280393e-13, 3.5894025001725324e-18, 1.1263006098306552e-24, 1.4579046739505726e-07, 2.2194784092257615e-05, 6.188633919838875e-05, 3.1605359487983222e-06, 2.9563016650259066e-09, 5.064759571744515e-14, 1.589245506467246e-20, 6.80874166972122e-05, 0.010365461747915609, 0.02890230781308664, 0.0014760411430003164, 1.380659153824112e-06, 2.3653562650163656e-11, 7.42213280239992e-18, 0.0010524601027786043, 0.16022395129297984, 0.44675693875672445, 0.02281588123655698, 2.134151573701048e-05, 3.6562454834463797e-10, 1.147274934337482e-16, 0.0005384501242703816, 0.08197232964653754, 0.22856574663221887, 0.011672854918422206, 1.0918553368791148e-05, 1.8705752643042127e-10, 5.869584313318732e-17, 9.117722652311592e-06, 0.001388059790855732, 0.0038703660593169802, 0.00019765963254453909, 1.8488683889895453e-07, 3.1674960579331085e-12, 9.939127031629252e-19, 5.11008741233064e-09, 7.779472062594345e-07, 2.1691720218988218e-06, 1.1077963639699763e-07, 1.0362104049344153e-10, 1.7752439234535458e-15, 5.570448879688987e-22, 9.479192364249627e-14, 1.4430890554963036e-11, 4.023805701857697e-11, 2.0549579659143936e-12, 1.9221662890753727e-15, 3.293070604482368e-20, 1.0333161103736944e-26, 5.819898356728773e-20, 8.860070879425655e-18, 2.4704784218071152e-17, 1.2616735719044146e-18, 1.1801440457459006e-21, 2.0218321839210706e-26, 6.344205815915248e-33, 1.182661662549027e-27, 1.8004551822539838e-25, 5.020259699635269e-25, 2.5638471201434126e-26, 2.3981709535794676e-29, 4.108565589065107e-34, 1.289206191913783e-40, 7.954386577978926e-37, 1.210956352901986e-34, 3.376543574320126e-34, 1.724401134006741e-35, 1.6129700867901752e-38, 2.763353206695353e-43, 8.67098744631968e-50]",-10.0,"[0.0, -1.0, 0.0, 0.0]",0
"[4.83491419721674e-33, 7.3605550917833825e-31, 2.052364227581873e-30, 1.0481426119755187e-31, 9.804114869017618e-35, 1.6796487724098596e-39, 5.270485649284572e-46, 1.8815782182329145e-24, 2.864468648228658e-22, 7.987078299593277e-22, 4.0790016696267525e-23, 3.815415999981252e-26, 6.536601096804152e-31, 2.0510872773940274e-37, 2.4235770888127372e-17, 3.68959446925847e-15, 1.0287799776735873e-14, 5.25398035326989e-16, 4.914467393509893e-19, 8.419504702706764e-24, 2.6419141572099576e-30, 1.033219170142945e-11, 1.5729475877983062e-09, 4.3858938908863106e-09, 2.239876439503798e-10, 2.0951353045280393e-13, 3.5894025001725324e-18, 1.1263006098306552e-24, 1.4579046739505726e-07, 2.2194784092257615e-05, 6.188633919838875e-05, 3.1605359487983222e-06, 2.9563016650259066e-09, 5.064759571744515e-14, 1.589245506467246e-20, 6.80874166972122e-05, 0.010365461747915609, 0.02890230781308664, 0.0014760411430003164, 1.380659153824112e-06, 2.3653562650163656e-11, 7.42213280239992e-18, 0.0010524601027786043, 0.16022395129297984, 0.44675693875672445, 0.02281588123655698, 2.134151573701048e-05, 3.6562454834463797e-10, 1.147274934337482e-16, 0.0005384501242703816, 0.08197232964653754, 0.22856574663221887, 0.011672854918422206, 1.0918553368791148e-05, 1.8705752643042127e-10, 5.869584313318732e-17, 9.117722652311592e-06, 0.001388059790855732, 0.0038703660593169802, 0.00019765963254453909, 1.8488683889895453e-07, 3.1674960579331085e-12, 9.939127031629252e-19, 5.11008741233064e-09, 7.779472062594345e-07, 2.1691720218988218e-06, 1.1077963639699763e-07, 1.0362104049344153e-10, 1.7752439234535458e-15, 5.570448879688987e-22, 9.479192364249627e-14, 1.4430890554963036e-11, 4.023805701857697e-11, 2.0549579659143936e-12, 1.9221662890753727e-15, 3.293070604482368e-20, 1.0333161103736944e-26, 5.819898356728773e-20, 8.860070879425655e-18, 2.4704784218071152e-17, 1.2616735719044146e-18, 1.1801440457459006e-21, 2.0218321839210706e-26, 6.344205815915248e-33, 1.182661662549027e-27, 1.8004551822539838e-25, 5.020259699635269e-25, 2.5638471201434126e-26, 2.3981709535794676e-29, 4.108565589065107e-34, 1.289206191913783e-40, 7.954386577978926e-37, 1.210956352901986e-34, 3.376543574320126e-34, 1.724401134006741e-35, 1.6129700867901752e-38, 2.763353206695353e-43, 8.67098744631968e-50]","[2.160661, -0.59278005]","[2.0180825427144976e-32, 2.0803251284682286e-28, 3.927765732014324e-26, 1.3582571846979393e-25, 8.602813690042902e-27, 9.979782963148332e-30, 2.120429061694446e-34, 1.2561386644629762e-24, 1.2948810433729328e-20, 2.4448050545541614e-18, 8.454358678950654e-18, 5.3547497044887205e-19, 6.211832755907745e-22, 1.3198434024718492e-26, 2.5878392605518095e-18, 2.6676545325649793e-14, 5.0366752362292955e-12, 1.7417281969844408e-11, 1.1031609732058041e-12, 1.2797332922310994e-15, 2.719080839818882e-20, 1.7645666498981011e-13, 1.8189901874391987e-09, 3.4343513075548205e-07, 1.1876299801288811e-06, 7.522109632006306e-08, 8.726101047534862e-11, 1.8540561778548027e-15, 3.982354269196302e-10, 4.105179783939013e-06, 0.0007750800227551983, 0.0026802973533841257, 0.00016976239128237405, 1.9693461713160864e-07, 4.184318305934352e-12, 2.974697258287879e-08, 0.0003066444174120826, 0.05789611528230275, 0.20021004284275043, 0.012680733198806731, 1.4710415649725624e-05, 3.1255582379361505e-10, 7.354390904178036e-08, 0.0007581218249854406, 0.14313747808557806, 0.4949824436437907, 0.03135077649861049, 3.636879240386571e-05, 7.72736688128946e-10, 6.017993336745095e-09, 6.203602923270679e-05, 0.01171273597747087, 0.04050370841672119, 0.002565389391570684, 2.976006486513939e-06, 6.323194266946872e-11, 1.6298879571608994e-11, 1.6801576754679136e-07, 3.172228057901155e-05, 0.0001096985371613527, 6.947992529700761e-06, 8.060090567373862e-09, 1.7125472910642544e-13, 1.4610492476343344e-15, 1.5061115685064936e-11, 2.8436196469567943e-09, 9.833495884303851e-09, 6.228255883165685e-10, 7.225152629410865e-13, 1.5351459713255928e-17, 4.3348394272350604e-21, 4.4685364436194407e-17, 8.436837144023236e-15, 2.917535171100711e-14, 1.8478835815404636e-15, 2.143656453502374e-18, 4.554679654938426e-23, 4.256790046487086e-28, 4.3880798296828295e-24, 8.2849307295836465e-22, 2.8650045486319467e-21, 1.8146121832212012e-22, 2.1050596238987046e-25, 4.472672020621058e-30, 1.3835424915511018e-36, 1.4262143151022074e-32, 2.6927693352872575e-30, 9.31184175923968e-30, 5.897855035732131e-31, 6.841867710426376e-34, 1.4537084807383601e-38, 1.4883457406335255e-46, 1.534249951899333e-42, 2.8967464282143352e-40, 1.0017213135449315e-39, 6.34461715119778e-41, 7.360138721417096e-44, 1.5638267987014608e-48]",-10.0,"[0.0, -1.0, 0.0, 0.0]",0
"[2.0180825427144976e-32, 2.0803251284682286e-28, 3.927765732014324e-26, 1.3582571846979393e-25, 8.602813690042902e-27, 9.979782963148332e-30, 2.120429061694446e-34, 1.2561386644629762e-24, 1.2948810433729328e-20, 2.4448050545541614e-18, 8.454358678950654e-18, 5.3547497044887205e-19, 6.211832755907745e-22, 1.3198434024718492e-26, 2.5878392605518095e-18, 2.6676545325649793e-14, 5.0366752362292955e-12, 1.7417281969844408e-11, 1.1031609732058041e-12, 1.2797332922310994e-15, 2.719080839818882e-20, 1.7645666498981011e-13, 1.8189901874391987e-09, 3.4343513075548205e-07, 1.1876299801288811e-06, 7.522109632006306e-08, 8.726101047534862e-11, 1.8540561778548027e-15, 3.982354269196302e-10, 4.105179783939013e-06, 0.0007750800227551983, 0.0026802973533841257, 0.00016976239128237405, 1.9693461713160864e-07, 4.184318305934352e-12, 2.974697258287879e-08, 0.0003066444174120826, 0.05789611528230275, 0.20021004284275043, 0.012680733198806731, 1.4710415649725624e-05, 3.1255582379361505e-10, 7.354390904178036e-08, 0.0007581218249854406, 0.14313747808557806, 0.4949824436437907, 0.03135077649861049, 3.636879240386571e-05, 7.72736688128946e-10, 6.017993336745095e-09, 6.203602923270679e-05, 0.01171273597747087, 0.04050370841672119, 0.002565389391570684, 2.976006486513939e-06, 6.323194266946872e-11, 1.6298879571608994e-11, 1.6801576754679136e-07, 3.172228057901155e-05, 0.0001096985371613527, 6.947992529700761e-06, 8.060090567373862e-09, 1.7125472910642544e-13, 1.4610492476343344e-15, 1.5061115685064936e-11, 2.8436196469567943e-09, 9.833495884303851e-09, 6.228255883165685e-10, 7.225152629410865e-13, 1.5351459713255928e-17, 4.3348394272350604e-21, 4.4685364436194407e-17, 8.436837144023236e-15, 2.917535171100711e-14, 1.8478835815404636e-15, 2.143656453502374e-18, 4.554679654938426e-23, 4.256790046487086e-28, 4.3880798296828295e-24, 8.2849307295836465e-22, 2.8650045486319467e-21, 1.8146121832212012e-22, 2.1050596238987046e-25, 4.472672020621058e-30, 1.3835424915511018e-36, 1.4262143151022074e-32, 2.6927693352872575e-30, 9.31184175923968e-30, 5.897855035732131e-31, 6.841867710426376e-34, 1.4537084807383601e-38, 1.4883457406335255e-46, 1.534249951899333e-42, 2.8967464282143352e-40, 1.0017213135449315e-39, 6.34461715119778e-41, 7.360138721417096e-44, 1.5638267987014608e-48]","[3.8843622, 0.4593534]","[3.189935221619965e-42, 4.328097281929645e-37, 1.0755589934856875e-33, 4.895460274538115e-32, 4.081078022854348e-32, 6.23129536227942e-34, 1.7426246342414867e-37, 2.1346343172098094e-33, 2.8962672732701035e-28, 7.197403640416987e-25, 3.275934078454292e-23, 2.7309674314864734e-23, 4.16984546608971e-25, 1.1661259830781098e-28, 4.7278769618190557e-26, 6.414773343690388e-21, 1.59411092485943e-17, 7.255675191339893e-16, 6.048660371805496e-16, 9.235547350911197e-18, 2.5827843792842488e-21, 3.465851100162569e-20, 4.702459355450067e-15, 1.1685902884789786e-11, 5.318896842580305e-10, 4.434073977269068e-10, 6.770276004484592e-12, 1.8933542803070104e-15, 8.409200182606296e-16, 1.1409584811273207e-10, 2.8353525247545674e-07, 1.2905248092681269e-05, 1.0758400930031822e-05, 1.6426731722703372e-07, 4.5938485813626854e-11, 6.753058894166786e-13, 9.162535855418154e-08, 0.0002276946935452515, 0.010363637268853757, 0.008639598714493489, 0.0001319158592413393, 3.689117793270553e-08, 1.7949296814301996e-11, 2.4353567504445157e-06, 0.006052012431011842, 0.27546035704664124, 0.2296362642666378, 0.003506258347727069, 9.805492783652955e-07, 1.5790482364550957e-11, 2.142449267909089e-06, 0.005324119186986208, 0.24232993387306942, 0.20201723881876296, 0.0030845503964940083, 8.626157474460637e-07, 4.597740020720026e-13, 6.238203820512659e-08, 0.0001550232304241962, 0.007055959466367673, 0.005882168272943679, 8.981334753728816e-05, 2.511692076892977e-08, 4.430925823080254e-16, 6.011870674153242e-11, 1.4939871149050324e-07, 6.799956688555847e-06, 5.668752730435568e-06, 8.655475930932022e-08, 2.4205634144116527e-11, 1.4133365968456814e-20, 1.9176120699256783e-15, 4.765384818027301e-12, 2.168988610651242e-10, 1.8081674151845437e-10, 2.7608453367876663e-12, 7.720893996360074e-16, 1.492099502159139e-26, 2.02447741129488e-21, 5.0309518132088664e-18, 2.289862749867603e-16, 1.908933587397807e-16, 2.914702670088044e-18, 8.151166617990171e-22, 5.2137598339472655e-34, 7.074018184758453e-29, 1.7579373528559084e-25, 8.001339329740235e-24, 6.670279863538247e-24, 1.0184682514278535e-25, 2.8482165600345007e-29, 6.0298334171610355e-43, 8.181265075987924e-38, 2.0330950663488847e-34, 9.253733353495353e-33, 7.714332401945042e-33, 1.1778820069139756e-34, 3.2940280987214317e-38]",-10.0,"[0.0, -1.0, 0.0, 0.0]",0
"[3.189935221619965e-42, 4.328097281929645e-37, 1.0755589934856875e-33, 4.895460274538115e-32, 4.081078022854348e-32, 6.23129536227942e-34, 1.7426246342414867e-37, 2.1346343172098094e-33, 2.8962672732701035e-28, 7.197403640416987e-25, 3.275934078454292e-23, 2.7309674314864734e-23, 4.16984546608971e-25, 1.1661259830781098e-28, 4.7278769618190557e-26, 6.414773343690388e-21, 1.59411092485943e-17, 7.255675191339893e-16, 6.048660371805496e-16, 9.235547350911197e-18, 2.5827843792842488e-21, 3.465851100162569e-20, 4.702459355450067e-15, 1.1685902884789786e-11, 5.318896842580305e-10, 4.434073977269068e-10, 6.770276004484592e-12, 1.8933542803070104e-15, 8.409200182606296e-16, 1.1409584811273207e-10, 2.8353525247545674e-07, 1.2905248092681269e-05, 1.0758400930031822e-05, 1.6426731722703372e-07, 4.5938485813626854e-11, 6.753058894166786e-13, 9.162535855418154e-08, 0.0002276946935452515, 0.010363637268853757, 0.008639598714493489, 0.0001319158592413393, 3.689117793270553e-08, 1.7949296814301996e-11, 2.4353567504445157e-06, 0.006052012431011842, 0.27546035704664124, 0.2296362642666378, 0.003506258347727069, 9.805492783652955e-07, 1.5790482364550957e-11, 2.142449267909089e-06, 0.005324119186986208, 0.24232993387306942, 0.20201723881876296, 0.0030845503964940083, 8.626157474460637e-07, 4.597740020720026e-13, 6.238203820512659e-08, 0.0001550232304241962, 0.007055959466367673, 0.005882168272943679, 8.981334753728816e-05, 2.511692076892977e-08, 4.430925823080254e-16, 6.011870674153242e-11, 1.4939871149050324e-07, 6.799956688555847e-06, 5.668752730435568e-06, 8.655475930932022e-08, 2.4205634144116527e-11, 1.4133365968456814e-20, 1.9176120699256783e-15, 4.765384818027301e-12, 2.168988610651242e-10, 1.8081674151845437e-10, 2.7608453367876663e-12, 7.720893996360074e-16, 1.492099502159139e-26, 2.02447741129488e-21, 5.0309518132088664e-18, 2.289862749867603e-16, 1.908933587397807e-16, 2.914702670088044e-18, 8.151166617990171e-22, 5.2137598339472655e-34, 7.074018184758453e-29, 1.7579373528559084e-25, 8.001339329740235e-24, 6.670279863538247e-24, 1.0184682514278535e-25, 2.8482165600345007e-29, 6.0298334171610355e-43, 8.181265075987924e-38, 2.0330950663488847e-34, 9.253733353495353e-33, 7.714332401945042e-33, 1.1778820069139756e-34, 3.2940280987214317e-38]","[3.0679736, -0.35620093]","[8.479394980319112e-42, 1.5745247892458065e-35, 5.354959761385746e-31, 3.33568470344091e-28, 3.8057113669570974e-27, 7.952593315388417e-28, 3.0437135141894175e-30, 9.780550361543786e-34, 1.8161341737778295e-27, 6.176673424440756e-23, 3.847542461220184e-20, 4.389694285077723e-19, 9.172911464386777e-20, 3.5107685608154897e-22, 3.733900814730239e-27, 6.933418489200586e-21, 2.358056047901356e-16, 1.4688684582767915e-13, 1.675844657159084e-12, 3.5019237490962795e-13, 1.3402989714261052e-15, 4.718058450429548e-22, 8.760884478850411e-16, 2.9795773416094957e-11, 1.8560233884099288e-08, 2.1175530467024012e-07, 4.4249383572276914e-08, 1.693566380577728e-10, 1.9731718552030056e-18, 3.66395008921068e-12, 1.246109647142927e-07, 7.762203777436398e-05, 0.0008855965049081065, 0.00018505840737719149, 7.082781089263039e-07, 2.731288418649199e-16, 5.071684161104278e-10, 1.724880090213106e-05, 0.010744536632530647, 0.12258534253230922, 0.025616009244718723, 9.804071505439878e-05, 1.2513283095632342e-15, 2.323570782426541e-09, 7.902465637638924e-05, 0.049225642995528916, 0.5616195946235815, 0.11735866972922211, 0.0004491694154294602, 1.8974748686389285e-16, 3.5233896104347854e-10, 1.198305019802221e-05, 0.007464421588065064, 0.08516222788129714, 0.01779589934361996, 6.811063659513308e-05, 9.523176880271866e-19, 1.7683429189421187e-12, 6.014135337813417e-08, 3.746295050698266e-05, 0.00042741802436274744, 8.931527894984548e-05, 3.418383296895193e-07, 1.5819353281154744e-22, 2.9374694714454435e-16, 9.990335450624472e-12, 6.223129702148863e-09, 7.100022199665864e-08, 1.4836540042004855e-08, 5.678421571272925e-11, 8.697544405989086e-28, 1.6150325942571824e-21, 5.492726830751367e-17, 3.4215018760058065e-14, 3.9036209172132845e-13, 8.15718971269813e-14, 3.1220191429006253e-16, 1.5827256487471973e-34, 2.9389370047175973e-28, 9.995326532171389e-24, 6.226238721658187e-21, 7.103569306763389e-20, 1.4843952243686193e-20, 5.681258459509608e-23, 9.532694643843764e-43, 1.7701102566728016e-36, 6.020146054505375e-32, 3.7500392162232177e-29, 4.278451994276861e-28, 8.940454345885232e-29, 3.4217997370628922e-31, 1.900320173680844e-52, 3.5286730101724564e-46, 1.2001019043728433e-41, 7.475614651399062e-39, 8.528993050354229e-38, 1.7822584683681276e-38, 6.821276998351941e-41]",-10.0,"[0.0, -1.0, 0.0, 0.0]",0
