s,a,s',r,features,done
"[3.5106132674785797e-32, 4.75109840888424e-33, 1.177679552257788e-35, 5.346656895521819e-40, 4.445898759819517e-46, 6.771094805909328e-54, 1.888775291487511e-63, 2.670402065382549e-23, 3.613996198741828e-24, 8.95820094409525e-27, 4.067016936601499e-31, 3.381841383864761e-37, 5.1505375776090505e-45, 1.4367260233863258e-54, 6.723127948370088e-16, 9.098764251286527e-17, 2.255358169285053e-19, 1.0239310247478854e-23, 8.514280534590127e-30, 1.296723200826068e-37, 3.6171679939872316e-47, 5.602310217199156e-10, 7.58190240024017e-11, 1.8793657077867208e-13, 8.532307113153976e-18, 7.094858404799187e-24, 1.0805454979669424e-31, 3.014147189472035e-41, 1.5451263044967022e-05, 2.0911010605540186e-06, 5.183321305477604e-09, 2.353224232050753e-13, 1.956773531440633e-19, 2.9801621248830428e-27, 8.313067158937883e-37, 0.01410463573443019, 0.0019088548720683583, 4.731578169079634e-06, 2.1481331654192209e-10, 1.7862344195049375e-16, 2.7204314028368527e-24, 7.588556597052156e-34, 0.426148357425523, 0.05767290865300042, 0.00014295684785830499, 6.490230851833291e-09, 5.396813346911395e-15, 8.219335795945472e-23, 2.2927574947365626e-32, 0.426148357425523, 0.05767290865300042, 0.00014295684785830499, 6.490230851833291e-09, 5.396813346911395e-15, 8.219335795945472e-23, 2.2927574947365626e-32, 0.014104635734430247, 0.0019088548720683667, 4.731578169079652e-06, 2.1481331654192364e-10, 1.78623441950495e-16, 2.7204314028368527e-24, 7.588556597052265e-34, 1.545126304496713e-05, 2.0911010605540335e-06, 5.18332130547764e-09, 2.3532242320507703e-13, 1.956773531440661e-19, 2.9801621248830643e-27, 8.313067158938e-37, 5.602310217199216e-10, 7.581902400240252e-11, 1.879365707786741e-13, 8.532307113154097e-18, 7.094858404799288e-24, 1.0805454979669577e-31, 3.014147189472078e-41, 6.723127948370231e-16, 9.098764251286721e-17, 2.2553581692851005e-19, 1.0239310247478998e-23, 8.51428053459025e-30, 1.2967232008260865e-37, 3.6171679939873347e-47, 2.670402065382549e-23, 3.613996198741828e-24, 8.95820094409525e-27, 4.067016936601499e-31, 3.381841383864761e-37, 5.1505375776090505e-45, 1.4367260233863258e-54, 3.5106132674785797e-32, 4.75109840888424e-33, 1.177679552257788e-35, 5.346656895521819e-40, 4.445898759819517e-46, 6.771094805909328e-54, 1.888775291487511e-63]","[1.4208752, -0.1951916]","[1.9229951747436832e-31, 1.1427008828206625e-30, 1.243681011867881e-31, 2.4791769013190053e-34, 9.05165728895057e-39, 6.053001205883047e-45, 7.413708240544131e-53, 8.343087526360871e-23, 4.9577105585267545e-22, 5.395821930894806e-23, 1.075613197198673e-25, 3.927142928499753e-30, 2.626149015926752e-36, 3.2165040015769663e-44, 1.1980541855501006e-15, 7.119194023342186e-15, 7.748315031295447e-16, 1.5445635549971058e-18, 5.639315191021129e-23, 3.771108490074418e-29, 4.6188489210405806e-37, 5.694127370263873e-10, 3.3836197086460055e-09, 3.682629151941769e-10, 7.341021566218052e-13, 2.6802609903653167e-17, 1.7923373023155503e-23, 2.195252466676624e-31, 8.957337745983056e-06, 5.322716294086443e-05, 5.793083112156812e-06, 1.154803981248377e-08, 4.2162743080635687e-13, 2.819496215593173e-19, 3.45331540780298e-27, 0.004663712589892798, 0.027713166229877493, 0.003016217029058333, 6.012583223873185e-06, 2.195238376690192e-10, 1.4679942155484637e-16, 1.7979974631931312e-24, 0.08036846293277973, 0.47757329165669465, 0.051977629801296506, 0.00010361317569297586, 3.782993284963491e-09, 2.5297536334792326e-15, 3.0984390587669215e-23, 0.04583957709022306, 0.27239239025186934, 0.02964636228313142, 5.909761094614374e-05, 2.1576972607143307e-09, 1.4428898160978164e-15, 1.7672496264175028e-23, 0.0008653595638623682, 0.005142223706903721, 0.0005596640450007156, 1.1156447349635443e-06, 4.0733010184708426e-11, 2.7238874815583286e-17, 3.336213950976374e-25, 5.406966130726039e-07, 3.212979965893927e-06, 3.4969100270847523e-07, 6.970805602409807e-10, 2.5450924178641827e-14, 1.7019477188140178e-20, 2.0845434188387754e-28, 1.1181800930880902e-11, 6.64455842794601e-11, 7.231736032867028e-12, 1.4415877349605215e-14, 5.263342894923986e-19, 3.519689253905075e-25, 4.310910957769079e-33, 7.653690903444386e-18, 4.548050596834306e-17, 4.949960443134515e-18, 9.867343374995214e-21, 3.6026396718739408e-25, 2.4091480247307623e-31, 2.9507214613269166e-39, 1.7339283113523459e-25, 1.0303517336668258e-24, 1.1214036026151244e-25, 2.2354268354421705e-28, 8.161707862871945e-33, 5.457876492555176e-39, 6.684800242464983e-47, 1.300146862100889e-34, 7.725859048591877e-34, 8.408590860088923e-35, 1.6761841689345604e-37, 6.119871737385067e-42, 4.092465039685141e-48, 5.012446017582821e-56]",-1.0,"[-1.0, 0.0, 0.0, 0.0]",0
"[1.9229951747436832e-31, 1.1427008828206625e-30, 1.243681011867881e-31, 2.4791769013190053e-34, 9.05165728895057e-39, 6.053001205883047e-45, 7.413708240544131e-53, 8.343087526360871e-23, 4.9577105585267545e-22, 5.395821930894806e-23, 1.075613197198673e-25, 3.927142928499753e-30, 2.626149015926752e-36, 3.2165040015769663e-44, 1.1980541855501006e-15, 7.119194023342186e-15, 7.748315031295447e-16, 1.5445635549971058e-18, 5.639315191021129e-23, 3.771108490074418e-29, 4.6188489210405806e-37, 5.694127370263873e-10, 3.3836197086460055e-09, 3.682629151941769e-10, 7.341021566218052e-13, 2.6802609903653167e-17, 1.7923373023155503e-23, 2.195252466676624e-31, 8.957337745983056e-06, 5.322716294086443e-05, 5.793083112156812e-06, 1.154803981248377e-08, 4.2162743080635687e-13, 2.819496215593173e-19, 3.45331540780298e-27, 0.004663712589892798, 0.027713166229877493, 0.003016217029058333, 6.012583223873185e-06, 2.195238376690192e-10, 1.4679942155484637e-16, 1.7979974631931312e-24, 0.08036846293277973, 0.47757329165669465, 0.051977629801296506, 0.00010361317569297586, 3.782993284963491e-09, 2.5297536334792326e-15, 3.0984390587669215e-23, 0.04583957709022306, 0.27239239025186934, 0.02964636228313142, 5.909761094614374e-05, 2.1576972607143307e-09, 1.4428898160978164e-15, 1.7672496264175028e-23, 0.0008653595638623682, 0.005142223706903721, 0.0005596640450007156, 1.1156447349635443e-06, 4.0733010184708426e-11, 2.7238874815583286e-17, 3.336213950976374e-25, 5.406966130726039e-07, 3.212979965893927e-06, 3.4969100270847523e-07, 6.970805602409807e-10, 2.5450924178641827e-14, 1.7019477188140178e-20, 2.0845434188387754e-28, 1.1181800930880902e-11, 6.64455842794601e-11, 7.231736032867028e-12, 1.4415877349605215e-14, 5.263342894923986e-19, 3.519689253905075e-25, 4.310910957769079e-33, 7.653690903444386e-18, 4.548050596834306e-17, 4.949960443134515e-18, 9.867343374995214e-21, 3.6026396718739408e-25, 2.4091480247307623e-31, 2.9507214613269166e-39, 1.7339283113523459e-25, 1.0303517336668258e-24, 1.1214036026151244e-25, 2.2354268354421705e-28, 8.161707862871945e-33, 5.457876492555176e-39, 6.684800242464983e-47, 1.300146862100889e-34, 7.725859048591877e-34, 8.408590860088923e-35, 1.6761841689345604e-37, 6.119871737385067e-42, 4.092465039685141e-48, 5.012446017582821e-56]","[2.2817028, -0.27573144]","[2.433062789529212e-31, 4.416405223076788e-29, 1.4682722311291208e-28, 8.940593060436942e-30, 9.971216435691275e-33, 2.036817092061383e-37, 7.620403900998731e-44, 4.7784608061207217e-23, 8.673684605773324e-21, 2.883641696120598e-20, 1.7559050965158093e-21, 1.9583163711330567e-24, 4.000246391313e-29, 1.496623988679638e-35, 3.106159804082507e-16, 5.6381859282454426e-14, 1.8744638261745424e-13, 1.1413972096610749e-14, 1.2729713274824224e-17, 2.6002943314313214e-22, 9.728557927079247e-29, 6.682833149510044e-11, 1.2130430564086605e-08, 4.032866879113063e-08, 2.455690495851477e-09, 2.7387692592294495e-12, 5.594474931306756e-17, 2.0930774175418755e-23, 4.758811439226613e-07, 8.638017804671935e-05, 0.0002871783958665564, 1.748684691269732e-05, 1.9502636364905972e-08, 3.983797096822782e-13, 1.490469765583702e-19, 0.00011215985296508625, 0.020358840001428062, 0.06768472982484247, 0.004121453862164065, 4.5965528473952e-06, 9.389363338485141e-11, 3.5128702175252124e-17, 0.0008749382868850824, 0.15881554872724196, 0.5279960698563113, 0.03215069997247797, 3.585685936240125e-05, 7.324468833668177e-10, 2.7403251421235964e-16, 0.00022590116332094258, 0.04100474027564184, 0.13632381643060087, 0.008301020351072264, 9.257917231899326e-06, 1.8911116990025478e-10, 7.07527201360956e-17, 1.9304589413413166e-06, 0.0003504097382182567, 0.001164967574657144, 7.0937124552196e-05, 7.911437389601548e-08, 1.6160667057867212e-12, 6.046238062833525e-19, 5.460139349455524e-10, 9.911042183308638e-08, 3.295011957522175e-07, 2.0063963900498837e-08, 2.2376829507548443e-11, 4.570907581945249e-16, 1.710127144176124e-22, 5.111494994002974e-15, 9.278195896298188e-13, 3.084616719119827e-12, 1.8782826677762895e-13, 2.0948009691528842e-16, 4.279043029459168e-21, 1.6009309977476291e-27, 1.5837739988600898e-21, 2.874807748834294e-19, 9.557547766206855e-19, 5.819775340137838e-20, 6.49064767083542e-23, 1.3258424586176945e-27, 4.9604135212429835e-34, 1.62420010240502e-29, 2.948187710754233e-27, 9.801505815720474e-27, 5.968326106016037e-28, 6.6563225682663555e-31, 1.359684815263858e-35, 5.0870289289841315e-42, 5.512986310233406e-39, 1.0006968024025865e-36, 3.326903335477432e-36, 2.0258156657393403e-37, 2.2593407758694567e-40, 4.6151479498630524e-45, 1.7266789235959198e-51]",-10.0,"[0.0, -1.0, 0.0, 0.0]",0
"[2.433062789529212e-31, 4.416405223076788e-29, 1.4682722311291208e-28, 8.940593060436942e-30, 9.971216435691275e-33, 2.036817092061383e-37, 7.620403900998731e-44, 4.7784608061207217e-23, 8.673684605773324e-21, 2.883641696120598e-20, 1.7559050965158093e-21, 1.9583163711330567e-24, 4.000246391313e-29, 1.496623988679638e-35, 3.106159804082507e-16, 5.6381859282454426e-14, 1.8744638261745424e-13, 1.1413972096610749e-14, 1.2729713274824224e-17, 2.6002943314313214e-22, 9.728557927079247e-29, 6.682833149510044e-11, 1.2130430564086605e-08, 4.032866879113063e-08, 2.455690495851477e-09, 2.7387692592294495e-12, 5.594474931306756e-17, 2.0930774175418755e-23, 4.758811439226613e-07, 8.638017804671935e-05, 0.0002871783958665564, 1.748684691269732e-05, 1.9502636364905972e-08, 3.983797096822782e-13, 1.490469765583702e-19, 0.00011215985296508625, 0.020358840001428062, 0.06768472982484247, 0.004121453862164065, 4.5965528473952e-06, 9.389363338485141e-11, 3.5128702175252124e-17, 0.0008749382868850824, 0.15881554872724196, 0.5279960698563113, 0.03215069997247797, 3.585685936240125e-05, 7.324468833668177e-10, 2.7403251421235964e-16, 0.00022590116332094258, 0.04100474027564184, 0.13632381643060087, 0.008301020351072264, 9.257917231899326e-06, 1.8911116990025478e-10, 7.07527201360956e-17, 1.9304589413413166e-06, 0.0003504097382182567, 0.001164967574657144, 7.0937124552196e-05, 7.911437389601548e-08, 1.6160667057867212e-12, 6.046238062833525e-19, 5.460139349455524e-10, 9.911042183308638e-08, 3.295011957522175e-07, 2.0063963900498837e-08, 2.2376829507548443e-11, 4.570907581945249e-16, 1.710127144176124e-22, 5.111494994002974e-15, 9.278195896298188e-13, 3.084616719119827e-12, 1.8782826677762895e-13, 2.0948009691528842e-16, 4.279043029459168e-21, 1.6009309977476291e-27, 1.5837739988600898e-21, 2.874807748834294e-19, 9.557547766206855e-19, 5.819775340137838e-20, 6.49064767083542e-23, 1.3258424586176945e-27, 4.9604135212429835e-34, 1.62420010240502e-29, 2.948187710754233e-27, 9.801505815720474e-27, 5.968326106016037e-28, 6.6563225682663555e-31, 1.359684815263858e-35, 5.0870289289841315e-42, 5.512986310233406e-39, 1.0006968024025865e-36, 3.326903335477432e-36, 2.0258156657393403e-37, 2.2593407758694567e-40, 4.6151479498630524e-45, 1.7266789235959198e-51]","[2.4334226, -0.84137964]","[1.8007468172560727e-27, 1.8540807317198228e-23, 3.4964449729366465e-21, 1.2076659656173668e-20, 7.639923837318431e-22, 8.85224251662928e-25, 1.8786230646279703e-29, 1.3892516224986465e-20, 1.4303980104821908e-16, 2.6974596345704537e-14, 9.316978300852048e-14, 5.8940970963001286e-15, 6.829384431576043e-18, 1.4493320857701971e-22, 3.547400519141219e-15, 3.652466236344504e-11, 6.887859299978659e-09, 2.379054530224408e-08, 1.505034995869094e-09, 1.7438570152191118e-12, 3.7008136684571466e-17, 2.998061887871248e-11, 3.086857477985573e-07, 5.8212283459000776e-05, 0.00020106420681135579, 1.2719702882943504e-05, 1.4738091250240307e-08, 3.1277179877620074e-13, 8.386331349791966e-09, 8.6347148952123e-05, 0.016283436298969424, 0.05624270358542855, 0.003558020048845952, 4.1226139189456555e-06, 8.749011993445317e-11, 7.764339154066855e-08, 0.0007994300743526455, 0.1507573654622864, 0.5207132980617938, 0.03294131035842599, 3.8168504597382485e-05, 8.10012072582761e-10, 2.3792387976679307e-08, 0.000244970629332454, 0.046196819307435716, 0.15956300422056194, 0.010094258132675168, 1.1696035578184797e-05, 2.4821328788282894e-10, 2.413085025112781e-10, 2.484554966966807e-06, 0.0004685399926559747, 0.0016183289227800564, 0.00010237855554245644, 1.1862419331160885e-07, 2.5174428418498785e-12, 8.10043369862229e-14, 8.340349623427262e-10, 1.5728319168883485e-07, 5.432533874735729e-07, 3.4367239144158615e-08, 3.9820702667877785e-11, 8.450750229790624e-16, 9.000051086570313e-19, 9.266611577040534e-15, 1.7475073717338073e-12, 6.035859834327255e-12, 3.818399353782896e-13, 4.424310742460351e-16, 9.389273046071241e-21, 3.3096550625609784e-25, 3.407679314676594e-21, 6.426237544753118e-19, 2.219611185029644e-18, 1.4041681131104592e-19, 1.6269843700083785e-22, 3.452786519963966e-27, 4.028297601089202e-33, 4.1476063665592657e-29, 7.821599772855905e-27, 2.701566853038461e-26, 1.7090624051897244e-27, 1.9802599095154704e-30, 4.2025079328603337e-35, 1.6227866187039426e-42, 1.6708497677738256e-38, 3.150906091152868e-36, 1.088317441457041e-35, 6.884902448423809e-37, 7.977412795540938e-40, 1.6929666856289444e-44, 2.1637263992662605e-53, 2.2278109210855447e-49, 4.201229300548064e-47, 1.4510972371359691e-46, 9.179916208530981e-48, 1.0636604014729943e-50, 2.2573002935526063e-55]",-10.0,"[0.0, -1.0, 0.0, 0.0]",0
"[1.8007468172560727e-27, 1.8540807317198228e-23, 3.4964449729366465e-21, 1.2076659656173668e-20, 7.639923837318431e-22, 8.85224251662928e-25, 1.8786230646279703e-29, 1.3892516224986465e-20, 1.4303980104821908e-16, 2.6974596345704537e-14, 9.316978300852048e-14, 5.8940970963001286e-15, 6.829384431576043e-18, 1.4493320857701971e-22, 3.547400519141219e-15, 3.652466236344504e-11, 6.887859299978659e-09, 2.379054530224408e-08, 1.505034995869094e-09, 1.7438570152191118e-12, 3.7008136684571466e-17, 2.998061887871248e-11, 3.086857477985573e-07, 5.8212283459000776e-05, 0.00020106420681135579, 1.2719702882943504e-05, 1.4738091250240307e-08, 3.1277179877620074e-13, 8.386331349791966e-09, 8.6347148952123e-05, 0.016283436298969424, 0.05624270358542855, 0.003558020048845952, 4.1226139189456555e-06, 8.749011993445317e-11, 7.764339154066855e-08, 0.0007994300743526455, 0.1507573654622864, 0.5207132980617938, 0.03294131035842599, 3.8168504597382485e-05, 8.10012072582761e-10, 2.3792387976679307e-08, 0.000244970629332454, 0.046196819307435716, 0.15956300422056194, 0.010094258132675168, 1.1696035578184797e-05, 2.4821328788282894e-10, 2.413085025112781e-10, 2.484554966966807e-06, 0.0004685399926559747, 0.0016183289227800564, 0.00010237855554245644, 1.1862419331160885e-07, 2.5174428418498785e-12, 8.10043369862229e-14, 8.340349623427262e-10, 1.5728319168883485e-07, 5.432533874735729e-07, 3.4367239144158615e-08, 3.9820702667877785e-11, 8.450750229790624e-16, 9.000051086570313e-19, 9.266611577040534e-15, 1.7475073717338073e-12, 6.035859834327255e-12, 3.818399353782896e-13, 4.424310742460351e-16, 9.389273046071241e-21, 3.3096550625609784e-25, 3.407679314676594e-21, 6.426237544753118e-19, 2.219611185029644e-18, 1.4041681131104592e-19, 1.6269843700083785e-22, 3.452786519963966e-27, 4.028297601089202e-33, 4.1476063665592657e-29, 7.821599772855905e-27, 2.701566853038461e-26, 1.7090624051897244e-27, 1.9802599095154704e-30, 4.2025079328603337e-35, 1.6227866187039426e-42, 1.6708497677738256e-38, 3.150906091152868e-36, 1.088317441457041e-35, 6.884902448423809e-37, 7.977412795540938e-40, 1.6929666856289444e-44, 2.1637263992662605e-53, 2.2278109210855447e-49, 4.201229300548064e-47, 1.4510972371359691e-46, 9.179916208530981e-48, 1.0636604014729943e-50, 2.2573002935526063e-55]","[3.5085263, 0.56384534]","[1.1303820734954816e-35, 2.844596315666324e-30, 1.3111068828458265e-26, 1.1068215944002281e-24, 1.7113515109197466e-24, 4.846440596111692e-26, 2.513787935013446e-29, 4.344214706541133e-28, 1.0932177215511948e-22, 5.038765153708844e-19, 4.2536685255828506e-17, 6.576960636689292e-17, 1.862554175766544e-18, 9.660834838473653e-22, 5.525840654177435e-22, 1.3905728279310995e-16, 6.409308750622477e-13, 5.4106659214308207e-11, 8.365893244737584e-11, 2.369168717550169e-12, 1.22885809081558e-15, 2.3264112468271078e-17, 5.854392967313424e-12, 2.6983564845582948e-08, 2.277922010459159e-06, 3.5220900044591726e-06, 9.974338919767734e-08, 5.1735644622083525e-11, 3.2417213106378164e-14, 8.15776250603659e-09, 3.7600057735365695e-05, 0.003174154326904849, 0.0049078314253388, 0.00013898672076931415, 7.20906683716082e-08, 1.4950851196443408e-12, 3.7623682493447153e-07, 0.001734118433729669, 0.1463923158982606, 0.22634967755149907, 0.006410081501098578, 3.3248288553959698e-06, 2.2822184807193637e-12, 5.743182269093079e-07, 0.0026470982054556487, 0.22346503512642513, 0.3455183992037777, 0.009784865271219204, 5.075286857793607e-06, 1.1530538026578023e-13, 2.9016495180808893e-08, 0.0001337403354497066, 0.011290207782050995, 0.017456755672426872, 0.0004943644179902216, 2.564206214434597e-07, 1.9281596163883857e-16, 4.852196323172616e-11, 2.236432621807943e-07, 1.8879711125193026e-05, 2.9191535766281755e-05, 8.266860612669817e-07, 4.287916885897684e-10, 1.06717943786628e-20, 2.685547451864658e-15, 1.237799447660493e-11, 1.044936287142053e-09, 1.6156653455830344e-09, 4.575463351977395e-11, 2.373235438091392e-14, 1.954937919552532e-26, 4.919583682107808e-21, 2.267492224054533e-17, 1.9141912772745887e-15, 2.9596948154308542e-15, 8.381670868947537e-17, 4.347467525449178e-20, 1.1853034492899734e-33, 2.9828054636168295e-28, 1.3748090553306134e-24, 1.1605982475769174e-22, 1.7945001928136923e-22, 5.081912470167198e-24, 2.635924241916835e-27, 2.3786315858556527e-42, 5.985804980548977e-37, 2.7589257801356294e-33, 2.3290539244012867e-31, 3.6011494288720913e-31, 1.0198230272032394e-32, 5.289694097745032e-36, 1.5798864367387922e-52, 3.9757700006875852e-47, 1.8324777346456145e-43, 1.54695696781105e-41, 2.391882447528353e-41, 6.773661705886683e-43, 3.513413346236365e-46]",-10.0,"[0.0, -1.0, 0.0, 0.0]",0
"[1.1303820734954816e-35, 2.844596315666324e-30, 1.3111068828458265e-26, 1.1068215944002281e-24, 1.7113515109197466e-24, 4.846440596111692e-26, 2.513787935013446e-29, 4.344214706541133e-28, 1.0932177215511948e-22, 5.038765153708844e-19, 4.2536685255828506e-17, 6.576960636689292e-17, 1.862554175766544e-18, 9.660834838473653e-22, 5.525840654177435e-22, 1.3905728279310995e-16, 6.409308750622477e-13, 5.4106659214308207e-11, 8.365893244737584e-11, 2.369168717550169e-12, 1.22885809081558e-15, 2.3264112468271078e-17, 5.854392967313424e-12, 2.6983564845582948e-08, 2.277922010459159e-06, 3.5220900044591726e-06, 9.974338919767734e-08, 5.1735644622083525e-11, 3.2417213106378164e-14, 8.15776250603659e-09, 3.7600057735365695e-05, 0.003174154326904849, 0.0049078314253388, 0.00013898672076931415, 7.20906683716082e-08, 1.4950851196443408e-12, 3.7623682493447153e-07, 0.001734118433729669, 0.1463923158982606, 0.22634967755149907, 0.006410081501098578, 3.3248288553959698e-06, 2.2822184807193637e-12, 5.743182269093079e-07, 0.0026470982054556487, 0.22346503512642513, 0.3455183992037777, 0.009784865271219204, 5.075286857793607e-06, 1.1530538026578023e-13, 2.9016495180808893e-08, 0.0001337403354497066, 0.011290207782050995, 0.017456755672426872, 0.0004943644179902216, 2.564206214434597e-07, 1.9281596163883857e-16, 4.852196323172616e-11, 2.236432621807943e-07, 1.8879711125193026e-05, 2.9191535766281755e-05, 8.266860612669817e-07, 4.287916885897684e-10, 1.06717943786628e-20, 2.685547451864658e-15, 1.237799447660493e-11, 1.044936287142053e-09, 1.6156653455830344e-09, 4.575463351977395e-11, 2.373235438091392e-14, 1.954937919552532e-26, 4.919583682107808e-21, 2.267492224054533e-17, 1.9141912772745887e-15, 2.9596948154308542e-15, 8.381670868947537e-17, 4.347467525449178e-20, 1.1853034492899734e-33, 2.9828054636168295e-28, 1.3748090553306134e-24, 1.1605982475769174e-22, 1.7945001928136923e-22, 5.081912470167198e-24, 2.635924241916835e-27, 2.3786315858556527e-42, 5.985804980548977e-37, 2.7589257801356294e-33, 2.3290539244012867e-31, 3.6011494288720913e-31, 1.0198230272032394e-32, 5.289694097745032e-36, 1.5798864367387922e-52, 3.9757700006875852e-47, 1.8324777346456145e-43, 1.54695696781105e-41, 2.391882447528353e-41, 6.773661705886683e-43, 3.513413346236365e-46]","[3.0313287, 0.15521812]","[2.5131276228382133e-43, 1.4680851678866019e-36, 1.5707607140031782e-31, 3.078157820002494e-28, 1.1048257995583882e-26, 7.263046155552529e-27, 8.745122014797785e-29, 2.314688805184194e-35, 1.3521638424897702e-28, 1.4467320351284848e-23, 2.8351037097365465e-20, 1.0175877606360335e-18, 6.689549498010486e-19, 8.054599314284681e-21, 7.056213852832472e-29, 4.122004312331819e-22, 4.4102907504224016e-17, 8.642672840536659e-14, 3.1020657450759654e-12, 2.039275937713517e-12, 2.455404594050706e-14, 7.119539658311405e-24, 4.158997131527835e-17, 4.449870788668362e-12, 8.72023628043986e-09, 3.1299051524483494e-07, 2.057577365935931e-07, 2.477440557945514e-09, 2.3775691028181283e-20, 1.3888964108916909e-13, 1.4860336210529802e-08, 2.9121214776075527e-05, 0.001045231313028095, 0.0006871276243536561, 8.27340868557892e-06, 2.6279399608240695e-18, 1.5351546986799046e-11, 1.6425209813100271e-06, 0.0032187835855992603, 0.11552998112884996, 0.07594858715503831, 0.0009144643270847979, 9.61388195342213e-18, 5.616108538766563e-11, 6.008890254624372e-06, 0.011775385239722288, 0.4226472511592542, 0.2778452941553381, 0.0033454158855486193, 1.1640809638886472e-18, 6.800171952167055e-12, 7.275765183505662e-07, 0.0014258030071959361, 0.05117554198168832, 0.03364243698843637, 0.00040507413836838327, 4.665182578710382e-21, 2.7252437508736256e-14, 2.915842972596285e-09, 5.714062471757468e-06, 0.0002050916167476066, 0.00013482576883615176, 1.6233791909881892e-06, 6.188069158466064e-25, 3.6148631955033006e-18, 3.867680988948743e-13, 7.579341891653256e-10, 2.7204103737492515e-08, 1.7883784135455934e-08, 2.153309658252757e-10, 2.7167065393732745e-30, 1.5870091672663247e-23, 1.698002069112525e-18, 3.3275076851766247e-15, 1.194323538228769e-13, 7.85139791837376e-14, 9.453531109728332e-16, 3.9475837565532556e-37, 2.306046501307777e-30, 2.4673277328543406e-25, 4.835124845998149e-22, 1.7354440500845425e-20, 1.1408685641828112e-20, 1.3736708514510218e-22, 1.898545606643346e-45, 1.1090668935155783e-38, 1.1866332714495506e-33, 2.3253984209209003e-30, 8.346421203587376e-29, 5.486877882428934e-29, 6.606514062347491e-31, 3.0221204582701232e-55, 1.7654217716736757e-48, 1.8888925678493976e-43, 3.701588266778085e-40, 1.3285901684130454e-38, 8.734057186983008e-39, 1.0516303235385113e-40]",-10.0,"[0.0, -1.0, 0.0, 0.0]",0
